icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,epoch_time,date,time
4bb185,THY183  ,Turkey,1659915689.0,1659915689,24.9208,43.5736,10355.58,False,258.6,304.95,-0.33,,10881.36,5306,False,0,1659915689,2022-08-07,19:41:29
4bb183,THY13T  ,Turkey,1659915689.0,1659915689,3.6389,53.416,11879.58,False,257.43,109.74,-0.33,,12306.3,5212,False,0,1659915689,2022-08-07,19:41:29
4bb184,THY5TJ  ,Turkey,1659915431.0,1659915431,-68.1407,45.3936,10660.38,False,257.9,38.93,0.0,,11292.84,6573,False,0,1659915689,2022-08-07,19:41:29
4bb181,THY19Y  ,Turkey,1659915685.0,1659915685,-96.9246,47.9708,10668.0,False,313.6,50.59,-0.33,,11140.44,3711,False,0,1659915689,2022-08-07,19:41:29
8963e7,UAE6    ,United Arab Emirates,1659915688.0,1659915689,19.4282,47.7005,11887.2,False,260.25,123.88,0.0,,12374.88,2251,False,0,1659915689,2022-08-07,19:41:29
a6941c,OPT523  ,United States,1659915689.0,1659915689,-70.1456,41.4139,3177.54,False,145.1,6.92,14.63,,3375.66,,False,0,1659915689,2022-08-07,19:41:29
a4fddb,RPA4767 ,United States,1659915688.0,1659915689,-74.6461,40.1907,5890.26,False,198.62,264.05,13.0,,6263.64,1637,False,0,1659915689,2022-08-07,19:41:29
a63df3,DAL322  ,United States,1659915689.0,1659915689,-88.931,40.7633,10675.62,False,237.19,75.81,0.0,,11399.52,1464,False,0,1659915689,2022-08-07,19:41:29
a106b4,VTE3604 ,United States,1659915681.0,1659915681,-86.1276,37.2811,7620.0,False,227.35,16.84,0.0,,8122.92,0767,False,0,1659915689,2022-08-07,19:41:29
a69447,N523CB  ,United States,1659915688.0,1659915688,-98.7283,42.728,13716.0,False,225.1,85.15,0.0,,14424.66,,False,0,1659915689,2022-08-07,19:41:29
4bb149,THY79K  ,Turkey,1659915688.0,1659915689,-122.6851,38.5221,7764.78,False,191.11,192.28,-9.75,,8199.12,1741,False,0,1659915689,2022-08-07,19:41:29
a01c1c,N106ML  ,United States,1659915581.0,1659915581,-85.7743,34.5176,3291.84,False,117.33,116.57,0.65,,3512.82,,False,0,1659915689,2022-08-07,19:41:29
4bb152,THY6394 ,Turkey,1659915688.0,1659915689,24.4846,42.574,10668.0,False,244.38,107.52,0.0,,11193.78,0446,False,0,1659915689,2022-08-07,19:41:29
4bb153,THY6435 ,Turkey,1659915688.0,1659915689,-83.2583,47.74,10363.2,False,234.47,202.85,0.0,,10919.46,,False,0,1659915689,2022-08-07,19:41:29
8963b4,FDB8706 ,United Arab Emirates,1659915688.0,1659915688,37.1459,55.4642,1699.26,False,138.72,139.81,14.31,,1798.32,,False,0,1659915689,2022-08-07,19:41:29
c026dc,CFOSP   ,Canada,1659915683.0,1659915685,-123.2794,49.1774,91.44,False,54.72,99.2,0.98,,99.06,,False,0,1659915689,2022-08-07,19:41:29
ab07a3,N81GK   ,United States,,1659915392,,,899.16,False,112.83,130.01,-0.33,,937.26,,False,0,1659915689,2022-08-07,19:41:29
4bb14c,THY6565 ,Turkey,1659915677.0,1659915677,73.7615,28.5521,10363.2,False,261.48,265.94,0.0,,11041.38,,False,0,1659915689,2022-08-07,19:41:29
a01c37,AAL341  ,United States,1659915688.0,1659915689,-100.2516,38.208,10972.8,False,229.8,241.08,0.65,,11696.7,2343,False,0,1659915689,2022-08-07,19:41:29
4067ef,TOM5NT  ,United Kingdom,1659915682.0,1659915682,2.3095,39.6375,3589.02,False,178.92,311.62,13.66,,3817.62,5361,False,0,1659915689,2022-08-07,19:41:29
8963ad,FDB1504 ,United Arab Emirates,1659915481.0,1659915481,55.3421,25.2674,,True,0.0,30.94,,,,,False,0,1659915689,2022-08-07,19:41:29
4067f2,TOM4DJ  ,United Kingdom,1659915689.0,1659915689,13.5688,43.7789,10972.8,False,228.58,308.24,0.33,,11468.1,7352,False,0,1659915689,2022-08-07,19:41:29
4067f4,TOM22B  ,United Kingdom,1659915689.0,1659915689,-2.8291,51.4602,2011.68,False,121.85,288.97,-11.7,,2225.04,2757,False,0,1659915689,2022-08-07,19:41:29
4067f3,TOM5741 ,United Kingdom,1659915689.0,1659915689,0.5145,50.7571,4381.5,False,179.69,295.98,-7.48,,4663.44,2747,False,0,1659915689,2022-08-07,19:41:29
4067f6,TOM30X  ,United Kingdom,1659915689.0,1659915689,-77.9794,35.074,11887.2,False,241.99,33.55,-0.33,,12557.76,6173,False,0,1659915689,2022-08-07,19:41:29
4067f5,TOM875  ,United Kingdom,1659915689.0,1659915689,-73.5079,42.7711,12489.18,False,230.62,28.22,-0.33,,13213.08,2334,False,0,1659915689,2022-08-07,19:41:29
a69451,N523CM  ,United States,1659915688.0,1659915688,-82.4342,35.3948,1706.88,False,74.35,81.65,2.93,,1821.18,,False,0,1659915689,2022-08-07,19:41:29
4067f8,TOM565  ,United Kingdom,1659915689.0,1659915689,-71.2115,44.0932,12496.8,False,241.41,50.1,-0.33,,13190.22,0725,False,0,1659915689,2022-08-07,19:41:29
8963ba,FDB51H  ,United Arab Emirates,1659915689.0,1659915689,49.2314,52.2431,10058.4,False,211.67,117.19,0.0,,10355.58,2713,False,0,1659915689,2022-08-07,19:41:29
4067f0,TOM6GK  ,United Kingdom,1659915688.0,1659915688,11.2858,44.9995,11582.4,False,232.74,307.28,-0.33,,12047.22,7241,False,0,1659915689,2022-08-07,19:41:29
a083b2,N132M   ,United States,1659915689.0,1659915689,-82.047,39.3522,3246.12,False,245.29,304.49,-0.33,,13868.4,0573,False,0,1659915689,2022-08-07,19:41:29
a75dd8,LXJ574  ,United States,1659915689.0,1659915689,-112.4469,35.8885,13098.78,False,234.1,273.91,-0.33,,13830.3,2404,False,0,1659915689,2022-08-07,19:41:29
a4b6b6,JBU7    ,United States,1659915689.0,1659915689,-71.7778,40.8692,7147.56,False,235.89,71.96,4.23,,7589.52,0463,False,0,1659915689,2022-08-07,19:41:29
a586b0,SWA2535 ,United States,1659915465.0,1659915465,-118.2281,42.304,12192.0,False,215.12,222.96,0.65,,12862.56,,False,0,1659915689,2022-08-07,19:41:29
ab4ea8,AAL2914 ,United States,1659915689.0,1659915689,-82.9526,40.4726,9448.8,False,238.25,58.06,-0.33,,10066.02,2757,False,0,1659915689,2022-08-07,19:41:29
aa97ad,N7818   ,United States,1659915689.0,1659915689,-113.1895,33.201,2621.28,False,91.18,237.21,0.33,,2750.82,,False,0,1659915689,2022-08-07,19:41:29
896530,FDB1679 ,United Arab Emirates,1659915688.0,1659915688,55.4767,25.19,876.3,False,120.96,121.26,6.83,,754.38,,False,0,1659915689,2022-08-07,19:41:29
a609d4,UAL1076 ,United States,1659915688.0,1659915688,-113.8006,38.7755,10972.8,False,230.51,257.24,0.0,,11612.88,0607,False,0,1659915689,2022-08-07,19:41:29
a3df4a,FFT807  ,United States,1659915689.0,1659915689,-84.126,33.8569,3596.64,False,240.84,224.13,0.0,,4251.96,1105,False,0,1659915689,2022-08-07,19:41:29
aa97b8,SWA360  ,United States,1659915689.0,1659915689,-93.5967,40.4247,8618.22,False,245.61,272.4,0.0,,9304.02,2115,False,0,1659915689,2022-08-07,19:41:29
896535,ETD69K  ,United Arab Emirates,1659915689.0,1659915689,27.8033,43.2983,11879.58,False,261.12,124.16,0.0,,12481.56,5205,False,0,1659915689,2022-08-07,19:41:29
896533,,United Arab Emirates,1659915680.0,1659915687,47.7473,27.0377,10668.0,False,236.6,84.76,0.0,,11391.9,,False,0,1659915689,2022-08-07,19:41:29
896539,ETD418  ,United Arab Emirates,1659915648.0,1659915648,82.7061,11.8315,11269.98,False,241.79,112.25,0.33,,11871.96,1711,False,0,1659915689,2022-08-07,19:41:29
896538,ETD613  ,United Arab Emirates,1659915686.0,1659915688,50.5472,26.6847,11574.78,False,257.85,288.25,0.0,,12359.64,,False,0,1659915689,2022-08-07,19:41:29
89652d,ABY472  ,United Arab Emirates,1659915688.0,1659915689,79.3136,13.9325,7726.68,False,210.0,307.23,4.88,,8061.96,,False,0,1659915689,2022-08-07,19:41:29
a1f3aa,CMB501  ,United States,1659915689.0,1659915689,-9.0019,52.8836,3931.92,False,192.38,20.18,15.28,,4160.52,,False,0,1659915689,2022-08-07,19:41:29
020044,RAM424  ,Morocco,1659915686.0,1659915688,-8.6795,31.7525,8534.4,False,245.55,23.72,0.0,,9166.86,,False,0,1659915689,2022-08-07,19:41:29
a74c00,N5699V  ,United States,1659915689.0,1659915689,-78.9272,42.9551,358.14,False,33.54,302.47,0.98,,358.14,,False,0,1659915689,2022-08-07,19:41:29
a4ec28,GPD416  ,United States,1659915688.0,1659915688,-72.5815,41.1335,5288.28,False,133.17,85.35,0.33,,5600.7,,False,0,1659915689,2022-08-07,19:41:29
896503,ABY346  ,United Arab Emirates,1659915688.0,1659915689,55.3018,25.4796,1082.04,False,140.6,144.68,-3.9,,1013.46,,False,0,1659915689,2022-08-07,19:41:29
a083cb,N132N   ,United States,1659915689.0,1659915689,-120.4142,35.2034,5234.94,False,142.23,151.95,-5.53,,5516.88,3323,False,0,1659915689,2022-08-07,19:41:29
896504,ABY497  ,United Arab Emirates,1659915688.0,1659915688,77.6117,13.2503,1813.56,False,125.85,293.11,15.28,,1744.98,,False,0,1659915689,2022-08-07,19:41:29
a729e8,N56041  ,United States,1659915688.0,1659915688,-74.1234,42.4477,1493.52,False,53.87,28.52,0.0,,1577.34,,False,0,1659915689,2022-08-07,19:41:29
4ac9c5,BLX3DJ  ,Sweden,1659915689.0,1659915689,22.182,47.6017,10972.8,False,235.16,336.13,0.0,,11475.72,5307,False,0,1659915689,2022-08-07,19:41:29
4ac9c6,BLX1XT  ,Sweden,1659915689.0,1659915689,17.6499,57.5578,10972.8,False,228.97,5.54,0.0,,11757.66,6645,False,0,1659915689,2022-08-07,19:41:29
4bb190,THY83J  ,Turkey,1659915613.0,1659915656,-93.5207,35.9911,11574.78,False,260.49,224.04,-0.33,,12268.2,1063,False,0,1659915689,2022-08-07,19:41:29
a50c2b,N424TG  ,United States,1659915688.0,1659915689,-82.3288,29.3551,12496.8,False,250.04,165.71,-0.33,,13152.12,4047,False,0,1659915689,2022-08-07,19:41:29
4bb18d,THY224  ,Turkey,1659915689.0,1659915689,-3.7598,40.548,12192.0,False,268.95,70.56,0.0,,12847.32,4242,False,0,1659915689,2022-08-07,19:41:29
896512,,United Arab Emirates,1659915684.0,1659915688,55.3756,25.257,,True,0.0,120.94,,,,,False,0,1659915689,2022-08-07,19:41:29
a63f4e,SKW6256 ,United States,1659915689.0,1659915689,-111.7758,33.5837,10972.8,False,233.39,261.76,-0.33,,11689.08,,False,0,1659915689,2022-08-07,19:41:29
a50c3d,N424U   ,United States,1659915676.0,1659915687,-117.8203,33.7527,518.16,False,81.21,206.73,-3.9,,480.06,0655,False,0,1659915689,2022-08-07,19:41:29
0701c0,SZN304  ,Senegal,1659915688.0,1659915689,-17.0727,14.6762,,True,11.83,14.06,,,,,False,0,1659915689,2022-08-07,19:41:29
a190f1,N20PB   ,United States,1659915689.0,1659915689,-83.0836,26.7889,3314.7,False,121.96,38.32,-0.98,,3512.82,,False,0,1659915689,2022-08-07,19:41:29
a7f140,,United States,1659915612.0,1659915612,-121.1251,36.5009,4846.32,False,130.13,326.94,0.0,,,,False,0,1659915689,2022-08-07,19:41:29
a466fc,FFT1962 ,United States,1659915688.0,1659915689,-106.9596,35.4472,11277.6,False,229.16,124.3,-0.33,,12001.5,7324,False,0,1659915689,2022-08-07,19:41:29
a3a9af,AAL1105 ,United States,1659915688.0,1659915688,-75.1531,39.6326,5562.6,False,207.46,35.82,-14.63,,5913.12,2217,False,0,1659915689,2022-08-07,19:41:29
ab3bab,N8227W  ,United States,1659915388.0,1659915388,-120.5811,35.2029,388.62,False,50.51,303.37,-1.3,,358.14,,False,0,1659915689,2022-08-07,19:41:29
ac1523,N878MB  ,United States,1659915689.0,1659915689,-95.4495,41.3545,12496.8,False,213.4,98.74,0.33,,13274.04,7360,False,0,1659915689,2022-08-07,19:41:29
a9a776,N721CA  ,United States,1659915660.0,1659915664,-87.3628,35.7101,2377.44,False,85.94,234.5,0.0,,2537.46,,False,0,1659915689,2022-08-07,19:41:29
a0c0ea,FDX548  ,United States,1659915581.0,1659915581,-115.6043,38.2317,12199.62,False,225.39,268.69,0.0,,12923.52,5253,False,0,1659915689,2022-08-07,19:41:29
c00154,ANT542  ,Canada,1659915689.0,1659915689,-123.7564,49.9527,7764.78,False,216.04,333.86,12.03,,8122.92,,False,0,1659915689,2022-08-07,19:41:29
ab4eeb,DAL307  ,United States,1659915688.0,1659915689,-87.4352,31.0012,9144.0,False,246.63,305.15,-0.65,,9723.12,,False,0,1659915689,2022-08-07,19:41:29
a200df,,United States,,1659915663,,,,False,136.89,21.84,23.41,,,,False,0,1659915689,2022-08-07,19:41:29
47c0d9,FOX509  ,Norway,1659915689.0,1659915689,11.1698,61.5262,7239.0,False,199.1,179.41,-9.43,,7391.4,6771,False,0,1659915689,2022-08-07,19:41:29
a3a9d1,EJA335  ,United States,1659915689.0,1659915689,-86.1738,41.7703,7795.26,False,201.69,88.98,5.2,,8298.18,3120,False,0,1659915689,2022-08-07,19:41:29
c80d63,ZKMBE   ,New Zealand,1659915689.0,1659915689,172.2515,-43.408,350.52,False,54.07,111.19,-0.33,,449.58,,False,0,1659915689,2022-08-07,19:41:29
4ac9ef,SAS6016 ,Sweden,1659915689.0,1659915689,8.5757,55.2422,11269.98,False,212.47,36.73,0.0,,11574.78,2335,False,0,1659915689,2022-08-07,19:41:29
ad484f,N955MB  ,United States,1659915689.0,1659915689,-119.4362,36.3194,11079.48,False,239.98,286.18,-8.13,,11772.9,2035,False,0,1659915689,2022-08-07,19:41:29
ab0897,N81SD   ,United States,1659915687.0,1659915687,-97.387,33.0935,518.16,False,57.48,315.0,2.28,,533.4,,False,0,1659915689,2022-08-07,19:41:29
a320a6,EDV4975 ,United States,1659915689.0,1659915689,-74.2941,40.6878,4000.5,False,173.7,243.06,10.4,,4251.96,4032,False,0,1659915689,2022-08-07,19:41:29
aa7288,AAL2291 ,United States,1659915669.0,1659915669,-111.9923,33.4386,,True,5.92,171.56,,,,,False,0,1659915689,2022-08-07,19:41:29
acaba2,N9150M  ,United States,1659915689.0,1659915689,-117.1673,32.562,2141.22,False,39.22,85.49,1.95,,2240.28,,False,0,1659915689,2022-08-07,19:41:29
a99df4,SKW3197 ,United States,1659915689.0,1659915689,-99.2512,32.3122,7924.8,False,217.96,86.75,-5.53,,8458.2,,False,0,1659915689,2022-08-07,19:41:29
846250,ADO71   ,Japan,1659915411.0,1659915411,141.3595,39.1865,11277.6,False,241.42,33.79,0.0,,11993.88,0455,False,0,1659915689,2022-08-07,19:41:29
a9a750,AAL81   ,United States,1659915689.0,1659915689,-96.9296,33.2345,1516.38,False,129.33,251.2,-1.3,,1623.06,2452,False,0,1659915689,2022-08-07,19:41:29
a190e8,N20NT   ,United States,1659915688.0,1659915688,-119.8708,39.635,4122.42,False,44.91,189.89,5.85,,4404.36,,False,0,1659915689,2022-08-07,19:41:29
a200ba,SWA2901 ,United States,1659915686.0,1659915688,-82.5438,33.7726,9822.18,False,233.56,101.43,-6.5,,10439.4,0726,False,0,1659915689,2022-08-07,19:41:29
a8247b,N6235T  ,United States,1659915686.0,1659915686,-84.9642,34.0566,1394.46,False,50.76,17.7,2.6,,1508.76,,False,0,1659915689,2022-08-07,19:41:29
a25c75,AAY843  ,United States,1659915689.0,1659915689,-102.4647,41.1374,10972.8,False,216.63,264.28,-0.33,,11681.46,,False,0,1659915689,2022-08-07,19:41:29
a466d2,DAL1314 ,United States,1659915688.0,1659915689,-76.6962,39.1387,655.32,False,119.79,308.2,0.98,,716.28,7043,False,0,1659915689,2022-08-07,19:41:29
89647c,UAE58E  ,United Arab Emirates,1659915647.0,1659915647,57.0775,23.9143,7635.24,False,230.19,126.0,5.85,,7795.26,,False,0,1659915689,2022-08-07,19:41:29
89647b,UAE1C   ,United Arab Emirates,1659915687.0,1659915689,28.239,43.1801,11887.2,False,259.04,128.14,0.0,,12451.08,2261,False,0,1659915689,2022-08-07,19:41:29
89647d,UAE3MX  ,United Arab Emirates,1659915687.0,1659915688,51.0821,26.6624,9753.6,False,255.36,290.15,0.0,,10386.06,,False,0,1659915689,2022-08-07,19:41:29
a703e8,N551HY  ,United States,1659915495.0,1659915520,-72.946,40.6987,83.82,False,58.97,246.34,0.0,,106.68,,False,0,1659915689,2022-08-07,19:41:29
a10835,N166CL  ,United States,1659915688.0,1659915688,-82.8945,28.233,1478.28,False,102.98,111.7,0.0,,1577.34,1071,False,0,1659915689,2022-08-07,19:41:29
abf3b8,SWA2890 ,United States,1659915688.0,1659915689,-100.6191,32.4632,10972.8,False,235.83,265.5,0.33,,11643.36,,False,0,1659915689,2022-08-07,19:41:29
89648d,FDB8946 ,United Arab Emirates,1659915654.0,1659915686,54.293,25.9051,6499.86,False,177.39,119.54,-5.2,,6858.0,,False,0,1659915689,2022-08-07,19:41:29
89648e,FDB8073 ,United Arab Emirates,1659915688.0,1659915689,75.2002,23.8274,11193.78,False,222.36,101.21,4.23,,11894.82,,False,0,1659915689,2022-08-07,19:41:29
c06de0,CGPPV   ,Canada,1659915688.0,1659915688,-122.771,49.1056,670.56,False,51.03,75.4,0.33,,693.42,,False,0,1659915689,2022-08-07,19:41:29
40683e,VIR411Y ,United Kingdom,1659915689.0,1659915689,2.8964,39.2783,11277.6,False,252.95,168.03,0.0,,11902.44,2046,False,0,1659915689,2022-08-07,19:41:29
a6f6dd,JIA5224 ,United States,1659915689.0,1659915689,-81.36,35.4425,4800.6,False,183.42,321.49,-0.98,,5097.78,,False,0,1659915689,2022-08-07,19:41:29
a09852,UAL283  ,United States,1659915689.0,1659915689,-85.7034,40.3051,8199.12,False,251.75,5.63,-4.88,,8724.9,,False,0,1659915689,2022-08-07,19:41:29
a320f9,SKW145H ,United States,1659915689.0,1659915689,-123.2594,45.7135,8229.6,False,227.95,181.16,0.0,,8663.94,4314,False,0,1659915689,2022-08-07,19:41:29
a560f3,AMX039  ,United States,1659915688.0,1659915688,-8.0415,40.7293,10660.38,False,166.23,268.4,4.88,,10911.84,2643,False,0,1659915689,2022-08-07,19:41:29
a560f4,AAL871  ,United States,1659915689.0,1659915689,-88.7349,38.8125,9144.0,False,259.97,263.41,0.0,,9745.98,4005,False,0,1659915689,2022-08-07,19:41:29
a0851b,GTI3731 ,United States,1659915689.0,1659915689,-80.69,27.4321,9456.42,False,243.81,343.32,0.0,,9982.2,,False,0,1659915689,2022-08-07,19:41:29
aa83e8,N777JZ  ,United States,1659915681.0,1659915689,-73.5299,41.0878,822.96,False,121.94,262.49,-0.33,,1051.56,,False,0,1659915689,2022-08-07,19:41:29
c01473,CFHTI   ,Canada,1659915689.0,1659915689,-122.6433,49.149,731.52,False,53.75,230.83,0.65,,746.76,,False,0,1659915689,2022-08-07,19:41:29
89645b,,United Arab Emirates,1659915672.0,1659915672,-9.2054,57.4303,11277.6,False,261.33,99.52,0.0,,11704.32,,False,0,1659915689,2022-08-07,19:41:29
a810ac,XSM19   ,United States,1659915689.0,1659915689,-112.2798,33.7095,8229.6,False,127.94,83.3,0.0,,8770.62,,False,0,1659915689,2022-08-07,19:41:29
ac5c6e,N896JH  ,United States,1659915689.0,1659915689,-95.344,35.1996,12336.78,False,222.37,172.96,-5.2,,13045.44,2423,False,0,1659915689,2022-08-07,19:41:29
a9ef35,N73924  ,United States,1659915686.0,1659915686,-83.7331,33.4907,670.56,False,38.09,196.48,-3.58,,800.1,7660,False,0,1659915689,2022-08-07,19:41:29
a836fb,UAL2232 ,United States,1659915689.0,1659915689,-79.4942,28.1638,9753.6,False,234.44,189.86,0.0,,10302.24,7002,False,0,1659915689,2022-08-07,19:41:29
a440c0,UPS9769 ,United States,1659915689.0,1659915689,-113.9715,37.2761,10980.42,False,233.16,209.62,0.33,,11696.7,,False,0,1659915689,2022-08-07,19:41:29
a9b9e3,AAL50   ,United States,1659915689.0,1659915689,-70.5468,45.7628,10668.0,False,249.24,58.93,0.0,,11323.32,7540,False,0,1659915689,2022-08-07,19:41:29
896478,UAE70FL ,United Arab Emirates,1659915689.0,1659915689,24.5762,44.8112,11887.2,False,258.37,121.98,0.33,,12443.46,2261,False,0,1659915689,2022-08-07,19:41:29
abf3da,SWA895  ,United States,1659915689.0,1659915689,-117.7071,34.0211,3017.52,False,154.43,260.41,-6.5,,3192.78,4735,False,0,1659915689,2022-08-07,19:41:29
896481,UAE8ER  ,United Arab Emirates,1659915687.0,1659915687,53.0919,25.8808,8305.8,False,247.24,294.59,11.05,,8793.48,,False,0,1659915689,2022-08-07,19:41:29
484f73,KLM268  ,Kingdom of the Netherlands,1659915689.0,1659915689,-70.8989,42.6405,11277.6,False,236.62,39.09,0.0,,11971.02,0567,False,0,1659915689,2022-08-07,19:41:29
a6e3e6,WGN5277 ,United States,1659915396.0,1659915398,113.9808,22.8305,3314.7,False,223.16,337.93,4.55,,3459.48,,False,0,1659915689,2022-08-07,19:41:29
a01bbb,N106HP  ,United States,1659915688.0,1659915688,-120.4879,35.0953,1790.7,False,47.72,131.94,1.95,,1859.28,,False,0,1659915689,2022-08-07,19:41:29
a01bbc,RPA4673 ,United States,1659915689.0,1659915689,-74.6863,40.0696,3108.96,False,188.67,47.87,-5.53,,3307.08,1336,False,0,1659915689,2022-08-07,19:41:29
40688b,BAW20R  ,United Kingdom,1659915689.0,1659915689,-77.037,46.7709,11887.2,False,282.91,77.08,0.0,,12534.9,1327,False,0,1659915689,2022-08-07,19:41:29
896450,UAE94QA ,United Arab Emirates,1659915688.0,1659915688,-63.9286,42.6051,10972.8,False,262.1,260.85,0.0,,11612.88,,False,0,1659915689,2022-08-07,19:41:29
a07228,RPA4840 ,United States,1659915652.0,1659915688,-85.4121,36.0197,7627.62,False,206.69,97.87,4.88,,8130.54,,False,0,1659915689,2022-08-07,19:41:29
40688f,BAW5CA  ,United Kingdom,1659915689.0,1659915689,-74.4717,45.372,12489.18,False,252.73,50.12,0.0,,13167.36,6315,False,0,1659915689,2022-08-07,19:41:29
aa1c2c,N750XX  ,United States,1659915598.0,1659915604,-119.0696,34.2135,106.68,False,62.26,270.95,-0.33,,60.96,,False,0,1659915689,2022-08-07,19:41:29
a0854d,N1322R  ,United States,1659915689.0,1659915689,-120.9431,38.3641,792.48,False,65.01,76.73,-0.65,,777.24,,False,0,1659915689,2022-08-07,19:41:29
89643e,ETD315  ,United Arab Emirates,1659915508.0,1659915508,48.1872,25.1568,7185.66,False,210.65,263.69,-6.5,,7680.96,,False,0,1659915689,2022-08-07,19:41:29
aa96e2,SWA311  ,United States,1659915689.0,1659915689,-103.7347,32.8365,8915.4,False,242.99,124.13,-4.88,,9502.14,5740,False,0,1659915689,2022-08-07,19:41:29
40688a,BAW622  ,United Kingdom,1659915688.0,1659915689,11.7893,45.603,11887.2,False,241.7,123.45,0.0,,12374.88,1146,False,0,1659915689,2022-08-07,19:41:29
a74c11,N57AA   ,United States,1659915689.0,1659915689,-99.0906,29.6791,2057.4,False,56.55,211.23,-0.98,,2202.18,,False,0,1659915689,2022-08-07,19:41:29
89644c,UAE513  ,United Arab Emirates,1659915689.0,1659915689,76.8831,28.4583,3360.42,False,174.56,288.38,4.88,,3413.76,,False,0,1659915689,2022-08-07,19:41:29
a716c2,N556LU  ,United States,1659915680.0,1659915680,-122.526,39.1239,1661.16,False,72.5,41.84,0.98,,1706.88,,False,0,1659915689,2022-08-07,19:41:29
a693aa,GTI3639 ,United States,1659915689.0,1659915689,-97.3339,30.8533,10614.66,False,236.49,66.95,6.18,,11269.98,2457,False,0,1659915689,2022-08-07,19:41:29
aa96be,SWA2610 ,United States,1659915688.0,1659915688,-87.8547,37.0477,9060.18,False,249.61,323.3,6.5,,9646.92,,False,0,1659915689,2022-08-07,19:41:29
a0e869,FDX342  ,United States,1659915689.0,1659915689,-110.0016,34.8013,11590.02,False,244.06,267.58,0.33,,12336.78,1065,False,0,1659915689,2022-08-07,19:41:29
ac00f6,SWA3101 ,United States,1659915516.0,1659915516,-115.1416,36.0775,,True,7.72,267.19,,,,3716,False,0,1659915689,2022-08-07,19:41:29
344115,7777XPA1,Spain,1659915680.0,1659915687,-3.6044,41.1517,,True,15.95,39.38,,,,,False,0,1659915689,2022-08-07,19:41:29
484f2e,CND126  ,Kingdom of the Netherlands,1659915689.0,1659915689,17.6917,45.2926,11582.4,False,235.81,321.55,0.33,,12100.56,2061,False,0,1659915689,2022-08-07,19:41:29
aa1c21,N750XL  ,United States,1659915534.0,1659915534,-78.002,38.2554,1082.04,False,77.77,327.15,-25.68,,1165.86,,False,0,1659915689,2022-08-07,19:41:29
a34825,EDV5042 ,United States,1659915681.0,1659915688,-83.3254,42.2822,556.26,False,74.11,208.17,-4.55,,556.26,2634,False,0,1659915689,2022-08-07,19:41:29
abe0df,SWA1952 ,United States,1659915593.0,1659915593,-115.1506,36.1039,693.42,False,84.22,205.31,-3.58,,670.56,2620,False,0,1659915689,2022-08-07,19:41:29
a87f51,AAL706  ,United States,1659915689.0,1659915689,-75.4001,39.0698,5105.4,False,226.79,186.51,2.93,,5455.92,2371,False,0,1659915689,2022-08-07,19:41:29
a74c35,N57BM   ,United States,1659915688.0,1659915688,-117.9567,33.6347,640.08,False,45.51,264.16,0.65,,647.7,,False,0,1659915689,2022-08-07,19:41:29
89642a,ETD379  ,United Arab Emirates,1659915662.0,1659915663,50.5267,26.4558,922.02,False,128.42,225.81,-2.28,,822.96,,False,0,1659915689,2022-08-07,19:41:29
a8cf06,JAS667  ,United States,1659915689.0,1659915689,-110.1572,34.569,13716.0,False,241.45,102.05,0.33,,14470.38,2663,False,0,1659915689,2022-08-07,19:41:29
a0d50b,N15278  ,United States,,1659915688,,,,False,74.59,226.4,0.0,,,,False,0,1659915689,2022-08-07,19:41:29
a4ec6b,SWA3072 ,United States,1659915689.0,1659915689,-78.7113,40.4416,11277.6,False,211.82,48.84,0.0,,11993.88,,False,0,1659915689,2022-08-07,19:41:29
ad20f4,AAL1829 ,United States,1659915523.0,1659915523,-95.8807,36.2226,228.6,False,74.68,182.76,-3.58,,259.08,6275,False,0,1659915689,2022-08-07,19:41:29
c06dba,PVL923  ,Canada,1659915689.0,1659915689,-75.0417,45.6811,6164.58,False,146.46,59.38,5.85,,6492.24,,False,0,1659915689,2022-08-07,19:41:29
